master_id,region,region_number,region_name,region_prefectures,site_name,site_name_dup_fix,site_name_period_mean,site_name_rom,site_occurances,site_period_occurances,location,specimin_number,sex,sex_unified,age_range,age_min,age_max,age_min_noxon,age_max_noxon,over_5_values,percentage_value_5_19,output_values_5_19,range_value_5_under,output_values_0_5,age_mean,culture_area,period,period_start,period_end,period_range,calBPmax,calBPmin,phase_start,phase_end,phase_mean_round,period_eng,period_min,period_max,period_numeric,period_min_kudo,period_max_kudo,period_min_noxon,period_max_noxon,period_min_neg_noxon,period_max_neg_noxon,period_mean_noxon,period_mean_round_noxon,burial_posture_1,burial_posture_2,cephalic_direction,burial_shape_1,burial_shape_2,burial_postition_location,upper_construction,lower_construction,burial_type,dental_equation,personal_accessories-_contents_location,grave_good_number_of,red_pigment_application_location,bone_lesions_presence_location_description,"injuries_sustained_during_life_presence,_location_description",frontal_suture,interparietal_bone_inca,right_lamboidal_sutural_ossicles,left_lamboidal_sutural_ossicles,right_zygomatic_horizontal_suture_remaining,left_zygomatic_horizontal_suture_remaining,right_supraorbital_foramen,left_supraorbital_foramen,right_condyloid_canal,left_condyloid_canal,right_hypoglossal_canal_bisects,left_hypoglossal_canal_bisects,right_parietal _foramen,left_parietal_foramen,references
450,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
451,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,２号,子供で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),屈葬(crouched burial),不明,単葬,単独葬(individual burial),住居跡覆土(buried in dwelling covered with soil),,不明,,,,,なし,,,,,,,,,,,,,,,,,市川市史編纂委員会１９７１
452,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,３号,子供で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,不明,不明,不明,単葬,単独葬(individual burial),住居跡覆土(buried in dwelling covered with soil),,不明,,,,,なし,,,,,,,,,,,,,,,,,市川市史編纂委員会１９７１
453,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,４号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,５号,女性,F,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
455,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,６号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,７号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,８号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,９号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
459,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１０号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
460,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１１号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
461,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１２号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
462,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１３号,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
463,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向台貝塚,向台貝塚,向台貝塚-4905,Mukaidai Shellmound,14,14,,１４号,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",向油田貝塚,向油田貝塚,向油田貝塚-4905,Mukaiaburada Shellmound,1,1,,１９５１年出土人骨,男性,M,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
465,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",荒屋敷貝塚,荒屋敷貝塚,荒屋敷貝塚-4905,Arayashiki Shellmound,2,2,,Ｃ地点０６０Ｃ号址人骨,遺存状態不良で不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",荒屋敷貝塚,荒屋敷貝塚,荒屋敷貝塚-4905,Arayashiki Shellmound,2,2,,Ｃ地点０４３Ｃ号址人骨,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,不明,屈葬(crouched burial),NE,単葬,単独葬(individual burial),土坑内(earthen pit),,土壙（無配石）,土坑墓(earthen grave),,,,なし,,,,,,,,,,,,,,,,,千葉県文化財センター１９７８
475,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",今島田貝塚,今島田貝塚,今島田貝塚-4905,Imashimada Shellmound,2,2,,１９６８年度出土甕被人骨,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
476,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",今島田貝塚,今島田貝塚,今島田貝塚-4905,Imashimada Shellmound,2,2,,１９６８年度出土人骨,不明,U,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度１号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),屈葬(crouched burial),SW,単葬,単独葬(individual burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
486,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度２号,男性,M,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),屈葬(crouched burial),SW,単葬,単独葬(individual burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
487,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度３号,遺存状態不良で不明,U,熟年期(40-59),40,59,40,59,1,0,0,0,0,49.5,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),不明,E,単葬,単独葬(individual burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
488,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度４号,女性,F,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度５号,女性,F,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,座葬(seated burial),屈葬(crouched burial),不明,単葬,単独葬(individual burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
490,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度６号,男性,M,壮年期(21-39),21,39,21,39,1,0,0,0,0,30,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),伸展葬(extended burial),E,単葬,合葬(group burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
491,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度７号,子供で不明,U,小児期(6-12),6,12,6,12,1,1,1,0,0,9,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,仰臥(supine),屈葬(crouched burial),SSE,単葬,合葬(group burial),更地(empty lot),,不明,,,,,なし,,,,,,,,,,,,,,,,,藤本弥城１９７７
492,"4 ：関東・中部 - Kanto, Chubu : 茨城・栃木・群馬・千葉・東京・埼玉・神奈川・長野・山梨 : Ibaraki, Tochigi, Gunma, Chiba, Tokyo, Saitama, Kanagawa, Nagano, Yamanashi",4,"Kanto, Chubu","Fukui, Gifu, Mie, Shiga, Kyoto, Osaka, Nara, Wakayama, Hyogo ,Okayama, Hiroshima, Tottori, Shimane, Yamaguchi, Kagawa, Tokushima, Ehime, Kochi",三反田貝塚,三反田貝塚,三反田貝塚-4905,Satada Shellmound,8,8,,１９６８年度８号,男性,M,不明,U,U,U,U,0,#VALUE!,0,#VALUE!,0,U,第四地域（関東～中部）,中期(Middle),Middle Jomon,Middle Jomon,Middle Jomon_Middle Jomon,5415,4395,-5415,-4395,-4905,Middle,中期(Middle),中期(Middle),,4700,#ERROR!,4700,#ERROR!,-4700,-4000,-4350,-4350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
